mean_test_score,mean_fit_time,C,Gamma,tomek,under_strat,over_strat
0.746076086,4.207576195,65.1607862,0.412022499,No TL,-80%,+50% BS
0.745898005,41.16477736,149.8781597,0.123077211,No TL,-60%,+300% BS
0.74589362,32.30287655,12.24835998,0.133287164,TL,-40%,+20% S
0.74569597,35.51177756,12.64267093,0.33373928,No TL,-40%,+20% BS
0.745622011,3.379096667,27.12671132,0.433907302,No TL,-80%,+20% BS
0.745426211,9.440167665,48.48103975,0.307861326,TL,-60%,+50% BS
0.745354911,24.43648656,20.59188715,0.24317215,TL,-80%,+300% BS
0.744908724,183.8801683,1.326876472,0.738306182,No TL,-15%,+500% BS
0.744721453,110.3271689,17.00252985,0.161876263,No TL,-40%,+500% BS
0.744612838,15.43672744,5.117162164,0.696664392,TL,-80%,+300% BS
0.744542153,14.09365765,58.9014815,0.158251754,TL,-60%,+20% BS
0.7444468,2.734648466,49.51735616,0.287355184,No TL,-80%,+20% BS
0.744403591,15.3175416,35.57471512,0.355699621,TL,-60%,+50% BS
0.744347088,39.02906322,4.197023312,0.883042558,No TL,-40%,+100% BS
0.743949862,94.68373553,2.190452007,1.016918139,No TL,-25%,+300% BS
0.743721145,5.105903308,10.32799516,0.13554187,No TL,-80%,+100% S
0.743405503,10.21847248,1.788884365,0.837236261,No TL,-80%,BoSMOTE
0.743320293,91.26496538,17.4841702,0.27219346,No TL,-25%,+300% BS
0.743175969,56.12608727,1.274448259,1.029623331,No TL,Imbal,Imbal BS
0.743106385,40.26611392,7.349134346,0.180236506,No TL,-25%,+100% S
0.743038449,96.62441262,7.116077469,0.333072343,TL,-15%,+300% BS
0.743017299,18.03035331,9.557912113,0.341734721,TL,Imbal,+20% BS
0.742840964,105.4256341,11.33642964,0.307165396,No TL,-15%,+300% BS
0.742612003,114.0319875,3.136619635,0.660583327,No TL,-15%,+300% BS
0.742595243,31.25102329,8.001121726,0.238146634,TL,-40%,+20% BS
0.742506215,83.70262766,69.45944464,0.138638153,No TL,-15%,+100% BS
0.742409232,63.53089762,2.92853084,0.349610248,No TL,-80%,+500% BS
0.74234371,3.152390242,7.637858157,0.278028265,TL,-80%,+20% S
0.742215372,23.71785784,4.433539597,0.729204034,TL,-80%,+300% BS
0.74218981,84.00351469,89.59209843,0.121025279,No TL,-15%,+100% BS
0.742129749,25.02692517,10.69753574,0.323932255,TL,-80%,+300% BS
0.742007904,23.89138897,16.65249886,0.534264086,No TL,Imbal,+50% BS
0.741883335,13.4870464,1.57304969,0.831836916,No TL,Imbal,+100% S
0.741674686,13.8349452,37.17529747,0.182038939,TL,-60%,+20% BS
0.741478432,25.27146514,18.2526484,0.229974952,No TL,-40%,+20% BS
0.741415533,2.838332574,12.93766769,0.585076533,No TL,-80%,+20% BS
0.741289844,39.28610818,20.71890473,0.258174153,TL,-40%,+100% BS
0.741149933,60.06878225,14.10682734,0.35137965,No TL,-25%,+100% BS
0.741045727,3.138220072,15.22215892,0.21222388,No TL,-80%,+20% S
0.7407314,13.62924059,35.75794308,0.294284699,No TL,Imbal,+100% BS
0.740652397,61.63022669,4.025123995,0.848480627,No TL,-25%,+50% BS
0.740550788,3.203398943,32.51193469,0.126560432,No TL,-80%,+20% S
0.740515067,15.71077545,4.483150021,0.243431468,TL,-60%,+100% S
0.740399887,90.10575938,15.38047953,0.269018272,No TL,-25%,+300% BS
0.740213163,25.07093151,57.10219844,0.161826011,No TL,-80%,+300% BS
0.740193575,82.79529866,14.80007303,0.149920931,No TL,-25%,+500% BS
0.740065643,16.75729171,7.756472367,0.969703457,No TL,-60%,+50% BS
0.740045746,308.9326049,1.246954315,0.326440572,No TL,-40%,BoSMOTE
0.739961448,8.812556187,12.4971612,0.125365229,TL,-60%,+50% S
0.739911019,56.74719683,2.238220156,0.844164275,TL,-25%,+50% BS
0.739619833,25.08160043,47.06525108,0.171595722,No TL,-80%,+300% BS
0.739539644,63.06464903,2.116512826,0.416186868,No TL,-80%,+500% BS
0.73939384,51.02301796,21.83026604,0.170490029,TL,-25%,+50% BS
0.73926844,18.9970243,10.46084107,0.635344758,TL,Imbal,+50% BS
0.739136637,48.78862468,3.651293807,0.711607727,No TL,Imbal,+300% BS
0.738643583,16.61393666,12.5740215,0.397449801,TL,-60%,+100% BS
0.738466692,62.44503506,33.96313526,0.12585074,No TL,-15%,Imbal BS
0.738333302,267.27774,7.029136007,0.103146424,No TL,-40%,BoSMOTE
0.738179099,11.73340464,1.347835974,0.845917904,No TL,Imbal,+100% S
0.737281701,3.242906173,76.43615448,0.143693297,TL,-80%,+20% BS
0.736707637,61.52804216,19.90250921,0.250420437,No TL,-25%,+100% BS
0.736537876,18.68480182,5.914092689,0.800480929,No TL,-60%,+100% BS
0.736016198,3.307750146,2.062991408,0.775945385,TL,-80%,+20% S
0.735588497,70.91786846,13.45653603,0.117181453,No TL,-15%,+20% BS
0.735135236,40.54399776,1.972266183,1.031474929,TL,-60%,+300% BS
0.734295237,58.73721401,0.838593266,0.326362067,No TL,Imbal,Imbal S
0.73404124,93.62187815,1.613811282,0.296276999,No TL,-15%,+50% S
0.73349185,40.26261687,47.60821198,0.108773982,TL,-60%,+300% BS
0.733459276,36.84551303,19.44553048,0.341166558,No TL,-40%,+50% BS
0.733277358,3.67164731,13.63069893,0.589676995,TL,-80%,+50% BS
0.733067362,15.31903799,48.49264566,0.271346292,No TL,-60%,+50% BS
0.73304538,10.21080414,2.004014874,0.490974085,No TL,Imbal,+20% S
0.732855668,78.42952792,12.34474252,0.114600967,No TL,-60%,+500% BS
0.732854657,12.97945929,10.27596646,0.147573919,No TL,-60%,+20% S
0.732784363,24.54166834,102.6323568,0.140368337,No TL,-40%,+50% BS
0.732764129,24.20410879,39.12125075,0.114911452,TL,-60%,+300% BS
0.732501998,22.67600767,2.129504783,0.257922106,TL,Imbal,+100% S
0.732256524,45.15998061,19.09833258,0.106645229,TL,-15%,+50% BS
0.732165362,93.56870461,1.73737498,0.444014742,TL,-60%,+500% BS
0.731771626,19.32758212,40.81042965,0.23096632,No TL,-60%,+100% BS
0.731192095,10.73206313,6.267405231,0.172032778,TL,-80%,BoSMOTE
0.731054279,20.39343143,8.29425226,0.319096334,No TL,Imbal,+20% BS
0.730784281,70.39710991,1.299148133,0.446860299,No TL,-25%,+20% BS
0.730308233,134.5842907,2.313944591,0.372763674,TL,-15%,Imbal BS
0.730013859,19.02886351,15.01408204,0.374308836,No TL,-60%,+100% BS
0.729784973,111.6420665,16.90746591,0.107641698,TL,-15%,Imbal BS
0.729560468,78.10180473,6.429842348,0.255258111,No TL,-15%,+50% BS
0.729317017,10.94943603,1.703694533,0.49699648,TL,-80%,BoSMOTE
0.72912419,23.53082236,0.914876342,0.914591564,TL,-60%,Imbal BS
0.729026432,20.06587871,4.122349757,0.470934809,No TL,Imbal,+20% BS
0.728870903,9.056432327,0.878235758,0.739366443,TL,-60%,+50% S
0.728702636,60.18363825,7.291507675,0.12526356,No TL,-25%,+20% BS
0.728466793,26.45784458,78.34890845,0.155218157,No TL,Imbal,+100% BS
0.72844082,36.95569944,4.267627919,0.470689844,TL,-40%,+100% BS
0.727483928,17.13286249,37.36495326,0.263844446,No TL,-60%,+50% BS
0.727454164,44.35366956,16.75014265,0.208562182,No TL,-60%,+300% BS
0.72745004,24.26745804,6.719419035,0.107367285,TL,Imbal,+100% S
0.726934614,5.518308401,30.48827406,0.186753852,TL,-80%,+100% BS
0.726650679,12.80425978,10.95692488,0.287874883,TL,Imbal,+100% BS
0.7259097,20.94270142,5.209225968,0.333182236,No TL,Imbal,+20% BS
0.725855758,650.5631566,0.930627002,0.159209956,TL,-15%,BoSMOTE
0.72564531,118.6164685,7.022211024,0.138342129,TL,-40%,+500% BS
0.725630523,38.67166845,17.59624373,0.190737314,No TL,-60%,+300% BS
0.725268459,23.23560564,33.56843095,0.129038835,No TL,-80%,+300% BS
0.724984749,103.6696583,8.251497846,0.148170648,TL,-25%,Imbal BS
0.724832029,61.89710657,3.130822894,0.485379705,No TL,-25%,+50% BS
0.723901213,98.94232249,1.2623595,0.970771252,No TL,-15%,+100% BS
0.723875124,73.45365119,3.495371217,0.136162065,TL,-80%,+500% BS
0.723432715,17.19070625,17.26216571,0.227910983,TL,-60%,+100% BS
0.72326192,86.29558635,3.580089612,0.112371524,No TL,-15%,+50% S
0.723159707,45.224828,1.024238385,0.256141859,No TL,-60%,+300% S
0.723130831,16.34372306,3.569584035,0.404094224,No TL,Imbal,+20% BS
0.722929429,9.089270989,18.22190164,0.129974454,TL,-60%,+20% BS
0.722890465,15.34254408,13.23392597,0.21836485,No TL,-60%,+20% BS
0.722539728,3.954366048,2.679738012,0.329528017,No TL,-80%,+50% S
0.72240357,82.74329074,9.27373051,0.200850927,No TL,-15%,+100% BS
0.722107784,84.31757005,2.983609632,0.100119157,TL,-15%,+20% BS
0.721278195,13.28918171,12.43890766,0.361183332,TL,-60%,+50% BS
0.720959233,22.02672744,11.86619823,0.226035296,TL,Imbal,+100% BS
0.72095672,3.310250521,8.908344146,0.339005273,TL,-80%,+20% BS
0.720893445,3.227069457,23.60783731,0.178349873,TL,-80%,+20% BS
0.720404303,14.50789642,1.347456303,0.903851636,TL,-60%,+20% BS
0.719899846,42.07777079,13.45020252,0.147433614,TL,-60%,+300% BS
0.719842736,61.63072689,0.673439482,0.945290531,TL,Imbal,Imbal BS
0.719421377,26.8955907,2.205706036,0.90158787,No TL,-80%,+300% BS
0.718681143,201.2447377,3.138186162,0.192295856,No TL,-15%,+500% BS
0.718462759,83.55910373,2.78418453,0.267238745,No TL,-15%,+50% BS
0.718333998,55.40762488,10.16848452,0.167097156,No TL,-25%,+50% BS
0.717310179,46.27401439,0.93559016,0.375407607,No TL,-40%,+100% S
0.71727434,43.2013011,3.958364771,0.38182312,No TL,-60%,+300% BS
0.717250343,12.38835414,9.182873677,0.352034284,TL,Imbal,+50% BS
0.717116288,31.04665645,4.164641377,0.111461066,No TL,-80%,Imbal BS
0.716831872,4.297593037,92.572987,0.160444812,No TL,-80%,+50% BS
0.715986661,144.9551238,0.515670944,0.403586577,No TL,-15%,+300% S
0.71557952,25.25913135,7.363774453,0.353810649,No TL,Imbal,+100% BS
0.715381005,25.94242104,4.294153994,0.366772262,No TL,-80%,+300% BS
0.715056128,37.8178494,37.16072306,0.10702315,No TL,-40%,+50% BS
0.713593789,12.93812108,3.619859353,0.163924475,TL,-80%,BoSMOTE
0.713526435,93.68739025,1.457707179,0.12979021,No TL,-15%,+500% S
0.713218353,22.33994826,19.54233556,0.189782978,No TL,Imbal,+50% BS
0.712433188,28.97578764,2.346759265,0.15286478,No TL,-80%,Imbal BS
0.710145627,15.59859045,9.090242425,0.172597158,No TL,-60%,+20% BS
0.70785877,3.264909506,0.804625543,0.86094011,TL,-80%,+20% S
0.70767435,16.62843887,23.03705978,0.181147079,No TL,-60%,+50% BS
0.706524057,15.34821264,3.858378243,0.353244978,TL,-60%,+100% BS
0.706339401,41.03808538,3.003616733,0.315208857,TL,-40%,+100% BS
0.705969668,14.8449556,2.947795045,0.176844525,No TL,Imbal,+20% BS
0.705143763,120.9753837,0.451069495,0.140964662,No TL,-15%,+20% BS
0.704638212,71.63966425,2.328938505,0.21828608,No TL,-25%,+50% BS
0.703086506,18.18938136,2.097732379,0.148614032,No TL,-60%,+50% S
0.702071075,3.543128014,3.043018357,0.649825673,No TL,-80%,+20% BS
0.701590035,19.90485175,25.79038482,0.103332699,TL,Imbal,+50% BS
0.700983651,63.84328421,2.484082276,0.142891979,TL,Imbal,Imbal BS
0.70048104,3.285078049,10.50788124,0.373626161,No TL,-80%,+50% BS
0.699829538,89.59566919,1.037388006,0.311289813,TL,-15%,+100% BS
0.699536371,22.21192543,12.98563825,0.127554741,TL,Imbal,+100% BS
0.699475583,44.75641155,0.824010502,0.100542337,TL,-40%,+50% S
0.698878297,16.83031003,4.27175791,0.407925251,No TL,-60%,+50% BS
0.698775491,74.867733,1.096719091,0.505870491,No TL,-25%,+100% BS
0.698181593,125.7745629,3.656378354,0.156743301,TL,-15%,+300% BS
0.698173755,3.523287058,3.059575827,0.557836225,No TL,-80%,+20% BS
0.697153946,182.2282088,2.15682149,0.13000874,TL,-25%,+500% BS
0.695895712,22.01022442,15.9623514,0.115952845,No TL,Imbal,+50% BS
0.695298296,36.4862829,0.346406465,0.804925623,TL,-80%,Imbal BS
0.693646795,3.28391242,2.466016441,0.134334154,TL,-80%,+50% S
0.690666937,21.11389931,4.793059605,0.240778654,No TL,-60%,+100% BS
0.689847284,51.67546519,0.255860078,0.241985959,No TL,-60%,+500% S
0.689320709,82.81947096,1.315150258,0.334215148,TL,-40%,+300% BS
0.688959776,16.05250231,11.55083703,0.102666616,No TL,Imbal,+50% BS
0.688264381,18.4329257,3.075443732,0.20755715,TL,Imbal,+50% BS
0.68635203,46.11981694,2.933414622,0.178131198,TL,-40%,+100% BS
0.685698293,3.962699811,9.584958598,0.244329306,TL,-80%,+50% BS
0.685214368,139.2574461,2.7896974,0.133457539,TL,-15%,+300% BS
0.683180859,31.54957414,0.731039719,0.578995783,TL,Imbal,+300% BS
0.68094336,42.17395608,3.269286421,0.139232076,TL,-40%,+100% BS
0.679491636,15.44889617,0.265040713,0.272353778,TL,-60%,+20% S
0.67575002,25.39431953,0.747484113,0.464745601,No TL,Imbal,+50% BS
0.671785621,117.6282903,0.114049334,0.734339936,TL,-40%,Imbal S
0.670895449,28.633394,1.124442366,0.249446713,TL,Imbal,+300% BS
0.669325234,127.0352865,0.092219833,0.281916102,TL,-60%,SMOTE
0.668045917,45.9671224,2.41688661,0.134511269,No TL,-40%,+300% BS
0.663750206,29.45537225,0.730564096,0.512063916,No TL,Imbal,+100% BS
0.663732384,22.84603937,0.880526754,0.198352003,TL,Imbal,+50% BS
0.654352085,4.235750039,6.429695884,0.146665075,TL,-80%,+50% BS
0.649292573,3.886685769,0.555154069,0.158714774,No TL,-80%,+50% S
0.647762572,129.0209725,0.359493741,0.187891684,TL,-60%,+500% BS
0.644967682,6.573661645,0.346157517,0.174474657,No TL,-80%,+100% S
0.644677893,9.660539309,0.189558939,0.19902911,No TL,-60%,+20% S
0.630216966,34.84382764,0.037132428,1.048661479,TL,Imbal,+20% BS
0.629888752,19.97786649,0.228557839,0.402474609,No TL,-80%,BoSMOTE
0.628267562,4.535966555,1.601814703,0.236966518,TL,-80%,+50% BS
0.626624678,27.44551539,0.313390727,0.238737806,No TL,-60%,+300% BS
0.624853065,4.699664513,0.819502652,0.375660148,TL,-80%,+50% BS
0.623065491,130.5859131,0.790100648,0.103830693,TL,-40%,Imbal BS
0.571572615,9.22413071,0.155037634,0.264660031,TL,-80%,+100% BS
